Total Number of Aligned Reads:	810	Total Number of Mapped Genomes:	1229
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|546263|BACT_1439|gi|294668469|ref|NZ_ADBF01000010.1|	8.21942197105431e-122	0.0	0.0	0.0	0.0	1.6500525655971677e-07	0.0	0.0	0.0	0.0
ti|209882|BACT_567|gi|34763398|ref|NZ_AABF02000059.1|	5.41901477830998e-125	0.0	0.0	0.0	0.0	7.088255562243223e-07	0.0	0.0	0.0	0.0
ti|216592|BACT_4045|gi|284919779|emb|FN554766.1|	1.7707117826322562e-125	0.0	0.0	0.0	0.0	6.386102214470146e-06	0.0	0.0	0.0	0.0
ti|749546|BACT_1375|gi|301051738|ref|NZ_GG774273.1|	1.5384746709342006e-125	0.0	0.0	0.0	0.0	6.433273223520807e-06	0.0	0.0	0.0	0.0
ti|749528|BACT_1381|gi|301014635|ref|NZ_GG772199.1|	1.5384746709342006e-125	0.0	0.0	0.0	0.0	6.433273223520807e-06	0.0	0.0	0.0	0.0
ti|469598|BACT_533|gi|218455506|gb|ACAC01000007.1|	1.5384746709342006e-125	0.0	0.0	0.0	0.0	6.433273223520807e-06	0.0	0.0	0.0	0.0
ti|716541|BACT_1582|gi|296100371|ref|NC_014121.1|	1.4424987677767493e-125	0.0	0.0	0.0	0.0	6.3408750170406085e-06	0.0	0.0	0.0	0.0
ti|749549|BACT_1378|gi|300916047|ref|NZ_GG771491.1|	1.4424944941005814e-125	0.0	0.0	0.0	0.0	6.340875013773799e-06	0.0	0.0	0.0	0.0
ti|656380|BACT_1366|gi|293403285|ref|NZ_GG749212.1|	1.4424944941005814e-125	0.0	0.0	0.0	0.0	6.340875013773799e-06	0.0	0.0	0.0	0.0
ti|656379|BACT_1365|gi|298378899|ref|NZ_GG774902.1|	1.4424944941005814e-125	0.0	0.0	0.0	0.0	6.340875013773799e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726749|ref|NZ_ADWO01000042.1|	5.0896006621042414e-126	0.0	0.0	0.0	0.0	1.0194528233442763e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300727198|ref|NZ_ADWO01000056.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726978|ref|NZ_ADWO01000051.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726910|ref|NZ_ADWO01000046.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726658|ref|NZ_ADWO01000038.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726393|ref|NZ_ADWO01000022.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726308|ref|NZ_ADWO01000020.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726215|ref|NZ_ADWO01000019.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726085|ref|NZ_ADWO01000015.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300725906|ref|NZ_ADWO01000010.1|	5.089500977941001e-126	0.0	0.0	0.0	0.0	1.0194509652217518e-06	0.0	0.0	0.0	0.0
ti|546264|BACT_803|gi|223045406|ref|NZ_ACEN01000105.1|	9.53174951480391e-127	0.0	0.0	0.0	0.0	1.278873507316468e-07	0.0	0.0	0.0	0.0
ti|370554|BACT_1115|gi|94993396|ref|NC_008024.1|	6.96076387386611e-127	0.0	0.0	0.0	0.0	2.499851528273192e-09	0.0	0.0	0.0	0.0
ti|546267|BACT_1441|gi|296042063|ref|NZ_ADBE01000026.1|	3.0201552608635005e-131	0.0	0.0	0.0	0.0	1.763631258504367e-07	0.0	0.0	0.0	0.0
ti|749540|BACT_1372|gi|301680444|ref|NZ_GG772122.1|	7.423514615202165e-133	0.0	0.0	0.0	0.0	1.935271642537125e-06	0.0	0.0	0.0	0.0
ti|546265|BACT_806|gi|258589901|ref|NZ_ACEQ02000053.1|	6.374073097272093e-134	0.0	0.0	0.0	0.0	4.568340978294311e-08	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296327371|ref|NZ_ADVK01000007.1|	7.014933874892818e-135	0.0	0.0	0.0	0.0	3.669611958421822e-05	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|525283|BACT_1397|gi|296328330|ref|NZ_ADVK01000029.1|	9.199704728735276e-136	0.0	0.0	0.0	0.0	4.599144076038285e-06	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|469606|BACT_573|gi|224461533|gb|ACDE01000020.1|	2.783601805506869e-136	0.0	0.0	0.0	0.0	1.332282729670218e-06	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|209882|BACT_567|gi|34762704|ref|NZ_AABF02000019.1|	1.708909706489703e-136	0.0	0.0	0.0	0.0	1.301762895287803e-06	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|221988|BACT_728|gi|52424055|ref|NC_006300.1|	1.7002385502958357e-137	0.0	0.0	0.0	0.0	5.164874779997373e-08	1.3274923669188904e-05	0.010752688172043012	0.0	0.0012345679012345679
ti|749537|BACT_1368|gi|300921642|ref|NZ_GG771806.1|	5.058642156351087e-140	0.0	0.0	0.0	0.0	1.3912667973040716e-06	0.0	0.0	0.0	0.0
ti|550677|BACT_1364|gi|293409074|ref|NZ_GG749328.1|	2.51079558549069e-141	0.0	0.0	0.0	0.0	5.791231645897575e-06	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296327842|ref|NZ_ADVK01000020.1|	1.7135623917856117e-141	0.0	0.0	0.0	0.0	2.6409782796135117e-05	0.001851851851851852	1.5	0.0012345679012345679	0.0012345679012345679
ti|547045|BACT_809|gi|234152217|ref|NZ_ACKO02000045.1|	2.6008448760999176e-143	0.0	0.0	0.0	0.0	6.130603702854687e-08	0.0	0.0	0.0	0.0
ti|553178|BACT_325|gi|228472494|ref|NZ_ACLQ01000016.1|	6.553965701342927e-144	0.0	0.0	0.0	0.0	8.866063440890145e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|469606|BACT_573|gi|224461549|gb|ACDE01000004.1|	2.0074540700014748e-145	0.0	0.0	0.0	0.0	6.2214106350920776e-06	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|749531|BACT_1382|gi|301030184|ref|NZ_GG772371.1|	2.348751981299928e-146	0.0	0.0	0.0	0.0	5.152804402586365e-06	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296327608|ref|NZ_ADVK01000012.1|	6.943663147074934e-148	0.0	0.0	0.0	0.0	2.689092714801163e-06	0.0	0.0	0.0	0.0
ti|546264|BACT_803|gi|223045413|ref|NZ_ACEN01000112.1|	3.2575880969544457e-148	0.0	0.0	0.0	0.0	1.0035048208102723e-05	0.0012345679012345679	1.0	0.0	0.0012345679012345679
ti|575612|BACT_1457|gi|288803295|ref|NZ_GG740019.1|	3.5983870005912525e-155	0.0	0.0	0.0	0.0	2.46225432642917e-06	0.0024691358024691358	2.0	0.0024691358024691358	0.0
ti|546266|BACT_808|gi|257423098|ref|NZ_ACDX02000003.1|	1.4893172753502529e-155	0.0	0.0	0.0	0.0	4.770006585191605e-08	0.0012345679012345679	1.0	0.0	0.0012345679012345679
ti|546266|BACT_808|gi|257423102|ref|NZ_ACDX02000007.1|	1.0534639670337076e-155	0.0	0.0	0.0	0.0	2.0621727764062053e-08	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|546264|BACT_803|gi|223045409|ref|NZ_ACEN01000108.1|	1.0295067305778605e-155	0.0	0.0	0.0	0.0	3.809078030725238e-09	0.0024691358024691358	2.0	0.0024691358024691358	0.0
ti|546266|BACT_808|gi|257423103|ref|NZ_ACDX02000008.1|	7.786937021257906e-156	0.0	0.0	0.0	0.0	1.567490068283094e-08	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|546264|BACT_803|gi|223045393|ref|NZ_ACEN01000092.1|	3.211342936286316e-156	0.0	0.0	0.0	0.0	9.745209885101282e-09	0.0	0.0	0.0	0.0
ti|641149|BACT_1442|gi|298368339|ref|NZ_GL349411.1|	5.571960707382366e-161	0.0	0.0	0.0	0.0	3.326000727883904e-11	0.0	0.0	0.0	0.0
ti|637910|BACT_1566|gi|283777746|ref|NC_013717.1|	1.6006896321568205e-161	0.0	0.0	0.0	0.0	5.169111310174714e-07	0.0	0.0	0.0	0.0
ti|546264|BACT_803|gi|223045411|ref|NZ_ACEN01000110.1|	1.3146703601848406e-161	0.0	0.0	0.0	0.0	1.1669271396493175e-06	0.0	0.0	0.0	0.0
ti|546267|BACT_1441|gi|296042104|ref|NZ_ADBE01000067.1|	3.733327454157649e-162	0.0	0.0	0.0	0.0	1.2631534483686527e-08	0.0	0.0	0.0	0.0
ti|596320|BACT_804|gi|241758616|ref|NZ_ACQV01000008.1|	1.0458932676740205e-162	0.0	0.0	0.0	0.0	6.467318669901902e-08	0.0	0.0	0.0	0.0
ti|563008|BACT_1458|gi|299143125|ref|NZ_GL349604.1|	4.498120831365484e-163	0.0	0.0	0.0	0.0	4.750364553401595e-08	0.0	0.0	0.0	0.0
ti|546265|BACT_806|gi|258589221|ref|NZ_ACEQ02000022.1|	8.22976858153739e-165	0.0	0.0	0.0	0.0	2.2777639055307027e-08	0.0	0.0	0.0	0.0
ti|546265|BACT_806|gi|258589886|ref|NZ_ACEQ02000038.1|	1.107577718819694e-166	0.0	0.0	0.0	0.0	2.6200735008547177e-12	0.0	0.0	0.0	0.0
ti|749545|BACT_1374|gi|300927518|ref|NZ_GG771908.1|	1.540411302435603e-168	0.0	0.0	0.0	0.0	8.88061256257593e-07	0.0	0.0	0.0	0.0
ti|749532|BACT_1383|gi|301333825|ref|NZ_GG773314.1|	1.540411302435603e-168	0.0	0.0	0.0	0.0	8.88061256257593e-07	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296329057|ref|NZ_ADVK01000051.1|	8.296549847175765e-169	0.0	0.0	0.0	0.0	3.7324198351432663e-07	0.0	0.0	0.0	0.0
ti|596320|BACT_804|gi|241759600|ref|NZ_ACQV01000021.1|	7.277746146109939e-170	0.0	0.0	0.0	0.0	2.2941107275372942e-07	0.0	0.0	0.0	0.0
ti|521004|BACT_617|gi|229845212|ref|NZ_ABWW01000009.1|	5.6661714807573155e-170	0.0	0.0	0.0	0.0	2.668473562175725e-08	0.0	0.0	0.0	0.0
ti|547045|BACT_809|gi|234151025|ref|NZ_ACKO02000004.1|	3.6187966710304534e-170	0.0	0.0	0.0	0.0	8.101511992136352e-09	0.0	0.0	0.0	0.0
ti|546266|BACT_808|gi|257423125|ref|NZ_ACDX02000030.1|	3.6158919491631675e-170	0.0	0.0	0.0	0.0	8.101058594958408e-09	0.0	0.0	0.0	0.0
ti|637988|BACT_1516|gi|280967127|ref|NZ_ACNV01000004.1|	1.879538114182602e-170	0.0	0.0	0.0	0.0	2.241569034844943e-07	0.0	0.0	0.0	0.0
ti|637987|BACT_1515|gi|280967109|ref|NZ_ACNU01000015.1|	1.879538114182602e-170	0.0	0.0	0.0	0.0	2.241569034844943e-07	0.0	0.0	0.0	0.0
ti|575612|BACT_1457|gi|288803188|ref|NZ_GG740018.1|	1.144355089969725e-170	0.0	0.0	0.0	0.0	9.907345053934736e-08	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|702447|BACT_1321|gi|294807378|ref|NZ_ADKP01000075.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|702444|BACT_1311|gi|294645632|ref|NZ_ADMP01000149.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|585544|BACT_192|gi|298483494|ref|NZ_GG774819.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|553171|BACT_1453|gi|282859274|ref|NZ_ADFO01000073.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|471870|BACT_180|gi|172085034|ref|NZ_ABJL02000006.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|469592|BACT_1315|gi|298376880|ref|NZ_GG774763.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|469591|BACT_1314|gi|301307594|ref|NZ_GG774969.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|469590|BACT_3005|gi|222823026|gb|EQ973374.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|469588|BACT_186|gi|261889255|gb|ACPQ01000039.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|469587|BACT_185|gi|265766566|ref|NZ_GG705212.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|469587|BACT_185|gi|261889124|gb|ACPP01000036.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|457424|BACT_3004|gi|222822863|gb|EQ973222.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|457395|BACT_3006|gi|222822770|gb|EQ973154.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|457391|BACT_189|gi|265751645|ref|NZ_GG705228.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|457391|BACT_189|gi|261890201|gb|ACPS01000014.1|	2.2909680821751897e-171	0.0	0.0	0.0	0.0	1.479454670387252e-06	0.0	0.0	0.0	0.0
ti|375063|BACT_616|gi|145640798|ref|NZ_AAZJ01000003.1|	2.7489211445991468e-173	0.0	0.0	0.0	0.0	6.371152065617693e-09	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679
ti|375063|BACT_4043|gi|145640798|ref|NZ_AAZJ01000003.1|	2.7489211445991468e-173	0.0	0.0	0.0	0.0	6.371152065617693e-09	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679
ti|637988|BACT_1516|gi|280967520|ref|NZ_ACNV01000245.1|	2.7770197274455707e-174	0.0	0.0	0.0	0.0	3.723041758368062e-07	0.0	0.0	0.0	0.0
ti|637987|BACT_1515|gi|280967059|ref|NZ_ACNU01000008.1|	2.7770197274455707e-174	0.0	0.0	0.0	0.0	3.723041758368062e-07	0.0	0.0	0.0	0.0
ti|702446|BACT_1320|gi|294775122|ref|NZ_ADKO01000004.1|	3.472529463977629e-176	0.0	0.0	0.0	0.0	1.0116860372693434e-07	0.0	0.0	0.0	0.0
ti|411479|BACT_3008|gi|154200037|gb|DS362243.1|	3.472529463977629e-176	0.0	0.0	0.0	0.0	1.0116860372693434e-07	0.0	0.0	0.0	0.0
ti|546262|BACT_802|gi|259414704|ref|NZ_ACDY02000007.1|	5.846937880847646e-178	0.0	0.0	0.0	0.0	4.291854547820951e-06	0.00194681861348528	1.5769230769230769	0.0012345679012345679	0.0024691358024691358
ti|637988|BACT_1516|gi|280967190|ref|NZ_ACNV01000023.1|	2.2896763232087527e-182	0.0	0.0	0.0	0.0	1.401043018459546e-06	0.0002469135802469136	0.2	0.0	0.0012345679012345679
ti|209882|BACT_567|gi|34762596|ref|NZ_AABF02000015.1|	6.970985563251361e-183	0.0	0.0	0.0	0.0	6.611362719529922e-08	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|752555|BACT_1454|gi|300726630|ref|NZ_ADWO01000035.1|	2.3663028696075355e-183	0.0	0.0	0.0	0.0	7.273010992419201e-08	0.0	0.0	0.0	0.0
ti|264731|BACT_1617|gi|294672793|ref|NC_014033.1|	2.3663028696075355e-183	0.0	0.0	0.0	0.0	7.273010992419201e-08	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296329106|ref|NZ_ADVK01000052.1|	1.6611161405443477e-183	0.0	0.0	0.0	0.0	3.7055093899369925e-07	0.0	0.0	0.0	0.0
ti|209882|BACT_567|gi|34763274|ref|NZ_AABF02000050.1|	1.020259386803498e-183	0.0	0.0	0.0	0.0	5.163547960575732e-07	0.0	0.0	0.0	0.0
ti|209882|BACT_567|gi|34762672|ref|NZ_AABF02000018.1|	2.8724361400645504e-187	0.0	0.0	0.0	0.0	6.454935946973098e-08	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|686660|BACT_1526|gi|282849094|ref|NZ_ADFU01000011.1|	1.1697478806870938e-187	0.0	0.0	0.0	0.0	7.494040614267897e-10	0.0	0.0	0.0	0.0
ti|637988|BACT_1516|gi|280967333|ref|NZ_ACNV01000095.1|	5.5172823041287144e-188	0.0	0.0	0.0	0.0	9.096471612821082e-07	0.00030864197530864197	0.25	0.0	0.0012345679012345679
ti|637987|BACT_1515|gi|280967193|ref|NZ_ACNU01000041.1|	5.5172823041287144e-188	0.0	0.0	0.0	0.0	9.096471612821082e-07	0.00030864197530864197	0.25	0.0	0.0012345679012345679
ti|553175|BACT_889|gi|229495679|ref|NZ_ACNN01000012.1|	3.504625123982519e-188	0.0	0.0	0.0	0.0	1.3305919164546889e-12	0.0	0.0	0.0	0.0
ti|637988|BACT_1516|gi|280967221|ref|NZ_ACNV01000039.1|	1.1315041451014249e-188	0.0	0.0	0.0	0.0	8.979706956904837e-07	0.00030864197530864197	0.25	0.0	0.0012345679012345679
ti|637987|BACT_1515|gi|280967354|ref|NZ_ACNU01000120.1|	1.1315041451014249e-188	0.0	0.0	0.0	0.0	8.979706956904837e-07	0.00030864197530864197	0.25	0.0	0.0012345679012345679
ti|209882|BACT_567|gi|34762753|ref|NZ_AABF02000021.1|	1.7377673629755085e-192	0.0	0.0	0.0	0.0	2.2699128354739363e-07	0.0	0.0	0.0	0.0
ti|393480|BACT_565|gi|110294838|gb|AARG01000010.1|	3.997213816463994e-193	0.0	0.0	0.0	0.0	3.261559158112936e-07	0.0	0.0	0.0	0.0
ti|686660|BACT_1526|gi|282848843|ref|NZ_ADFU01000006.1|	2.87158358390095e-194	0.0	0.0	0.0	0.0	4.604330981322258e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|296591|BACT_887|gi|91785913|ref|NC_007948.1|	1.9232491084746946e-194	0.0	0.0	0.0	0.0	8.712885572268054e-06	0.0	0.0	0.0	0.0
ti|365044|BACT_886|gi|121602919|ref|NC_008781.1|	1.9232487672199422e-194	0.0	0.0	0.0	0.0	8.712885403156099e-06	0.0	0.0	0.0	0.0
ti|573060|BACT_17|gi|241767274|ref|NZ_ACQT01000330.1|	1.923248248859074e-194	0.0	0.0	0.0	0.0	8.71288514697511e-06	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296328579|ref|NZ_ADVK01000039.1|	7.985204647788267e-195	0.0	0.0	0.0	0.0	2.3828907513121626e-07	0.0	0.0	0.0	0.0
ti|469592|BACT_1315|gi|298378084|ref|NZ_GG774771.1|	4.278776463387821e-199	0.0	0.0	0.0	0.0	7.169537969917097e-10	0.0	0.0	0.0	0.0
ti|435591|BACT_850|gi|150006674|ref|NC_009615.1|	4.278776463387821e-199	0.0	0.0	0.0	0.0	7.169537969917097e-10	0.0	0.0	0.0	0.0
ti|393480|BACT_565|gi|110294840|gb|AARG01000008.1|	2.912873613404293e-202	0.0	0.0	0.0	0.0	4.385976602260465e-07	0.0	0.0	0.0	0.0
ti|563193|BACT_853|gi|256541716|gb|ACPW01000017.1|	1.6260224845179707e-202	0.0	0.0	0.0	0.0	6.898798935025822e-13	0.0	0.0	0.0	0.0
ti|469592|BACT_1315|gi|298373853|ref|NZ_GG774759.1|	1.6260224845179707e-202	0.0	0.0	0.0	0.0	6.898798935025822e-13	0.0	0.0	0.0	0.0
ti|469591|BACT_1314|gi|301307925|ref|NZ_GG774971.1|	1.6260224845179707e-202	0.0	0.0	0.0	0.0	6.898798935025822e-13	0.0	0.0	0.0	0.0
ti|209882|BACT_567|gi|34762321|ref|NZ_AABF02000006.1|	9.347065515623204e-203	0.0	0.0	0.0	0.0	4.439758747007497e-07	0.0	0.0	0.0	0.0
ti|749550|BACT_1379|gi|301005975|ref|NZ_GG773727.1|	1.0920242623727902e-203	0.0	0.0	0.0	0.0	3.6761359143589866e-07	0.0	0.0	0.0	0.0
ti|749546|BACT_1375|gi|301051456|ref|NZ_GG774221.1|	1.0920242623727902e-203	0.0	0.0	0.0	0.0	3.6761359143589866e-07	0.0	0.0	0.0	0.0
ti|749528|BACT_1381|gi|301015605|ref|NZ_GG772253.1|	1.0920242623727902e-203	0.0	0.0	0.0	0.0	3.6761359143589866e-07	0.0	0.0	0.0	0.0
ti|469598|BACT_533|gi|218455482|gb|ACAC01000031.1|	1.0920242623727902e-203	0.0	0.0	0.0	0.0	3.6761359143589866e-07	0.0	0.0	0.0	0.0
ti|637911|BACT_33|gi|240949924|ref|NZ_ACQL01000121.1|	8.325525762455182e-206	0.0	0.0	0.0	0.0	5.123955430759985e-09	0.0	0.0	0.0	0.0
ti|528351|BACT_1440|gi|293398288|ref|NZ_GG749362.1|	7.604532840531069e-206	0.0	0.0	0.0	0.0	9.578811922519785e-08	0.0	0.0	0.0	0.0
ti|546263|BACT_1439|gi|294670641|ref|NZ_ADBF01000233.1|	8.240128216434448e-208	0.0	0.0	0.0	0.0	3.1442685630204915e-09	0.0	0.0	0.0	0.0
ti|528351|BACT_1440|gi|293398820|ref|NZ_GG749389.1|	1.026233902463713e-208	0.0	0.0	0.0	0.0	2.015944786599071e-09	0.0	0.0	0.0	0.0
ti|637988|BACT_1516|gi|280967402|ref|NZ_ACNV01000139.1|	3.755830442808901e-209	0.0	0.0	0.0	0.0	6.403240159031018e-07	0.0	0.0	0.0	0.0
ti|637987|BACT_1515|gi|280967280|ref|NZ_ACNU01000084.1|	3.755830442808901e-209	0.0	0.0	0.0	0.0	6.403240159031018e-07	0.0	0.0	0.0	0.0
ti|679195|BACT_1463|gi|289426795|ref|NZ_ADJL01000016.1|	2.9620644851668446e-210	0.0	0.0	0.0	0.0	1.159922647237019e-13	0.0	0.0	0.0	0.0
ti|679194|BACT_1462|gi|282852957|ref|NZ_ADFS01000001.1|	2.9620644851668446e-210	0.0	0.0	0.0	0.0	1.159922647237019e-13	0.0	0.0	0.0	0.0
ti|553178|BACT_325|gi|228472346|ref|NZ_ACLQ01000011.1|	1.0920732313042113e-211	0.0	0.0	0.0	0.0	4.8124856738763425e-08	0.0	0.0	0.0	0.0
ti|553219|BACT_297|gi|255322152|ref|NZ_ACVQ01000017.1|	7.152946878164725e-212	0.0	0.0	0.0	0.0	3.3995774792427337e-08	0.0	0.0	0.0	0.0
ti|596320|BACT_804|gi|241759189|ref|NZ_ACQV01000015.1|	8.926224331974753e-213	0.0	0.0	0.0	0.0	1.0551825338365125e-06	0.0	0.0	0.0	0.0
ti|546266|BACT_808|gi|257423132|ref|NZ_ACDX02000037.1|	3.6204436349201164e-213	0.0	0.0	0.0	0.0	1.1182855170136495e-09	0.0	0.0	0.0	0.0
ti|546266|BACT_808|gi|257423126|ref|NZ_ACDX02000031.1|	3.6204436349201164e-213	0.0	0.0	0.0	0.0	1.1182855170136495e-09	0.0	0.0	0.0	0.0
ti|546266|BACT_808|gi|257423112|ref|NZ_ACDX02000017.1|	3.6204436349201164e-213	0.0	0.0	0.0	0.0	1.1182855170136495e-09	0.0	0.0	0.0	0.0
ti|528351|BACT_1440|gi|293399389|ref|NZ_GG749401.1|	6.819158082763606e-215	0.0	0.0	0.0	0.0	5.0081614814753824e-11	0.0	0.0	0.0	0.0
ti|546268|BACT_810|gi|260590260|ref|NZ_ACEO02000011.1|	2.2848773936412423e-217	0.0	0.0	0.0	0.0	1.3578010933143813e-09	0.0	0.0	0.0	0.0
ti|469606|BACT_573|gi|224461547|gb|ACDE01000006.1|	2.199022997144113e-218	0.0	0.0	0.0	0.0	4.278917960738499e-09	0.0	0.0	0.0	0.0
ti|637988|BACT_1516|gi|280967265|ref|NZ_ACNV01000061.1|	1.0769328866379317e-218	0.0	0.0	0.0	0.0	4.0840270313924016e-08	0.0	0.0	0.0	0.0
ti|469606|BACT_573|gi|224461527|gb|ACDE01000026.1|	2.4419450148814126e-219	0.0	0.0	0.0	0.0	7.17237874322584e-08	0.0	0.0	0.0	0.0
ti|637988|BACT_1516|gi|280967457|ref|NZ_ACNV01000183.1|	6.042463949537328e-220	0.0	0.0	0.0	0.0	3.828214917360056e-09	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296327456|ref|NZ_ADVK01000010.1|	8.066557958339646e-221	0.0	0.0	0.0	0.0	6.95466884912452e-07	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|546266|BACT_808|gi|257423097|ref|NZ_ACDX02000002.1|	3.9769503978168954e-221	0.0	0.0	0.0	0.0	1.6592107150465615e-09	0.00020576131687242798	0.16666666666666666	0.0	0.0012345679012345679
ti|637988|BACT_1516|gi|280967408|ref|NZ_ACNV01000145.1|	1.0245074311054065e-223	0.0	0.0	0.0	0.0	1.8471937204027607e-07	0.0	0.0	0.0	0.0
ti|637987|BACT_1515|gi|280967022|ref|NZ_ACNU01000003.1|	1.0245074311054065e-223	0.0	0.0	0.0	0.0	1.8471937204027607e-07	0.0	0.0	0.0	0.0
ti|228399|BACT_34|gi|32035391|ref|NZ_AACK01000045.1|	7.116117156188064e-225	0.0	0.0	0.0	0.0	3.169698911235244e-07	0.0	0.0	0.0	0.0
ti|228399|BACT_34|gi|32035098|ref|NZ_AACK01000032.1|	7.107166922462764e-225	0.0	0.0	0.0	0.0	3.169698418058695e-07	1.3274923669188904e-05	0.010752688172043012	0.0	0.0012345679012345679
ti|547045|BACT_809|gi|234151503|ref|NZ_ACKO02000018.1|	6.642479800398162e-226	0.0	0.0	0.0	0.0	2.858327072439917e-09	0.0	0.0	0.0	0.0
ti|471870|BACT_180|gi|172085036|ref|NZ_ABJL02000008.1|	2.3906957390626215e-226	0.0	0.0	0.0	0.0	1.0039802530334777e-08	0.0	0.0	0.0	0.0
ti|471870|BACT_180|gi|172085035|ref|NZ_ABJL02000007.1|	2.3906957390626215e-226	0.0	0.0	0.0	0.0	1.0039802530334777e-08	0.0	0.0	0.0	0.0
ti|702447|BACT_1321|gi|294806188|ref|NZ_ADKP01000033.1|	2.369281572284427e-226	0.0	0.0	0.0	0.0	1.003980253020912e-08	0.0	0.0	0.0	0.0
ti|702443|BACT_1312|gi|293372900|ref|NZ_ADMO01000123.1|	2.369281572284427e-226	0.0	0.0	0.0	0.0	1.003980253020912e-08	0.0	0.0	0.0	0.0
ti|469588|BACT_186|gi|261889176|gb|ACPQ01000118.1|	2.369281572284427e-226	0.0	0.0	0.0	0.0	1.003980253020912e-08	0.0	0.0	0.0	0.0
